
GrupoA

~/ensino/private/comp/e2/GrupoA ~/ensino/private/comp/e2
mkdir -p ./build
bison  --defines=./build/parser.h --output=./build/parser.c src/parser.y
flex -i -I -c -o build/lex_scanner.c ./src/scanner.l
gcc    -c -o build/lex_scanner.o build/lex_scanner.c
gcc    -c -o build/parser.o build/parser.c
gcc -g -Wall -I./include -I./build -lfl -c -o build/main.o src/main.c
gcc -g -Wall -I./include -I./build -lfl -o etapa2 build/lex_scanner.o build/parser.o build/main.o
GrupoN - asl10 - 1 - "[Line 2] syntax error, unexpected TK_IDENTIFICADOR "
GrupoN - asl11 - 1 - "[Line 3] syntax error, unexpected end of file, expecting ';' "
GrupoN - asl12 - 1 - "[Line 2] syntax error, unexpected TK_OC_LE, expecting ';' "
GrupoN - asl13 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl14 - 1 - "[Line 4] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl15 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl16 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl17 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl18 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl19 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl20 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl21 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl22 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl23 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl24 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl25 - 0 - ""
GrupoN - asl26 - 1 - "[Line 4] syntax error, unexpected ';', expecting end of file "
GrupoN - asl27 - 0 - ""
GrupoN - asl28 - 0 - ""
GrupoN - asl29 - 0 - ""
GrupoN - asl30 - 0 - ""
GrupoN - asl31 - 0 - ""
GrupoN - asl32 - 0 - ""
GrupoN - asl33 - 0 - ""
GrupoN - asl34 - 1 - "[Line 5] syntax error, unexpected TK_PR_INT, expecting ';' "
GrupoN - asl35 - 0 - ""
GrupoN - asl36 - 0 - ""
GrupoN - asl37 - 0 - ""
GrupoN - asl38 - 0 - ""
GrupoN - asl39 - 0 - ""
GrupoN - asl40 - 0 - ""
GrupoN - asl41 - 0 - ""
GrupoN - asl42 - 0 - ""
GrupoN - asl43 - 0 - ""
GrupoN - asl44 - 0 - ""
GrupoN - asl45 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl46 - 0 - ""
GrupoN - asl47 - 0 - ""
GrupoN - asl48 - 1 - "[Line 7] syntax error, unexpected '+', expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl49 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl50 - 0 - ""
GrupoN - asl51 - 0 - ""
GrupoN - asl52 - 1 - "[Line 7] syntax error, unexpected '+', expecting ';' "
GrupoN - asl53 - 0 - ""
GrupoN - asl54 - 0 - ""
GrupoN - asl55 - 1 - "[Line 5] syntax error, unexpected invalid token "
GrupoN - asl56 - 0 - ""
GrupoN - asl57 - 0 - ""
GrupoN - asl58 - 0 - ""
GrupoN - asl59 - 0 - ""
GrupoN - asl60 - 0 - ""
GrupoN - asl61 - 1 - "[Line 4] syntax error, unexpected TK_PR_CASE "
GrupoN - asl62 - 0 - ""
GrupoN - asl63 - 1 - "[Line 6] syntax error, unexpected TOKEN_ERRO, expecting '{' "
GrupoN - asl64 - 1 - "[Line 6] syntax error, unexpected TK_PR_FOREACH "
GrupoN - asl65 - 0 - ""
GrupoN - asl66 - 0 - ""
GrupoN - asl67 - 1 - "[Line 5] syntax error, unexpected TK_PR_DO "
GrupoN - asl68 - 1 - "[Line 4] syntax error, unexpected TK_PR_OUTPUT, expecting TK_IDENTIFICADOR "
GrupoN - asl69 - 1 - "[Line 4] syntax error, unexpected TK_PR_CASE, expecting TK_IDENTIFICADOR "
GrupoN - asl70 - 1 - "[Line 6] syntax error, unexpected TK_PR_SWITCH "
GrupoN - asl71 - 1 - "[Line 6] syntax error, unexpected TK_PR_DO "
GrupoN - asl72 - 1 - "[Line 5] syntax error, unexpected invalid token, expecting ';' "
GrupoN - asl73 - 1 - "[Line 5] syntax error, unexpected invalid token, expecting ';' "
GrupoN - asl74 - 1 - "[Line 5] syntax error, unexpected invalid token, expecting ';' "
GrupoN - asl75 - 1 - "[Line 5] syntax error, unexpected invalid token "
GrupoN - asl76 - 0 - ""
GrupoN - asl77 - 0 - ""
GrupoN - asl78 - 0 - ""
GrupoN - asl79 - 0 - ""
GrupoN - asl80 - 0 - ""
GrupoN - asl81 - 1 - "[Line 7] syntax error, unexpected TK_LIT_INT, expecting ';' "
GrupoN - asl82 - 1 - "[Line 2] syntax error, unexpected ';', expecting TK_IDENTIFICADOR "
GrupoN - asl83 - 1 - "[Line 2] syntax error, unexpected ';', expecting end of file "
GrupoN - asl84 - 1 - "[Line 3] syntax error, unexpected TK_PR_FLOAT, expecting '{' "
GrupoN - asl85 - 1 - "[Line 4] syntax error, unexpected ';' "
GrupoN - asl86 - 1 - "[Line 2] syntax error, unexpected ')' "
GrupoN - asl87 - 1 - "[Line 6] syntax error, unexpected TK_IDENTIFICADOR, expecting end of file "
GrupoN - asl88 - 1 - "[Line 6] syntax error, unexpected '}', expecting '{' "
GrupoN - asl89 - 1 - "[Line 4] syntax error, unexpected ';' "
GrupoN - asl90 - 1 - "[Line 7] syntax error, unexpected ',', expecting ';' "
GrupoN - asl91 - 1 - "[Line 7] syntax error, unexpected ',', expecting ';' "
GrupoN - asl92 - 1 - "[Line 4] syntax error, unexpected TK_LIT_INT, expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl93 - 1 - "[Line 4] syntax error, unexpected '=', expecting ';' "
GrupoN - asl94 - 1 - "[Line 4] syntax error, unexpected TK_PR_DO, expecting ')' "
GrupoN - asl95 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl96 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl97 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl98 - 0 - ""
GrupoN - asl99 - 1 - "[Line 2] syntax error, unexpected '[', expecting TK_IDENTIFICADOR "
GrupoN - asl100 - 1 - "[Line 2] syntax error, unexpected TK_IDENTIFICADOR "
GrupoN - asl101 - 1 - "[Line 2] syntax error, unexpected TK_PR_STATIC "
GrupoN - asl102 - 1 - "[Line 2] syntax error, unexpected TK_PR_CONST "
GrupoN - asl103 - 0 - ""
GrupoN - asl104 - 0 - ""
GrupoN - asl105 - 0 - ""
GrupoN - asl106 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl107 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl108 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl109 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl110 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl111 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl112 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl113 - 1 - "[Line 2] syntax error, unexpected TK_PR_CLASS "
GrupoN - asl114 - 1 - "[Line 2] syntax error, unexpected end of file "
GrupoN - asl115 - 1 - "[Line 4] syntax error, unexpected '=', expecting ';' "
GrupoN - asl116 - 1 - "[Line 4] syntax error, unexpected TK_OC_LE, expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl117 - 1 - "[Line 3] syntax error, unexpected TK_IDENTIFICADOR, expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl118 - 1 - "[Line 3] syntax error, unexpected TK_IDENTIFICADOR, expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl119 - 1 - "[Line 4] syntax error, unexpected ';', expecting TK_IDENTIFICADOR "
GrupoN - asl120 - 0 - ""
GrupoN - asl121 - 1 - "[Line 4] syntax error, unexpected TK_LIT_INT "
GrupoN - asl122 - 1 - "[Line 4] syntax error, unexpected '{', expecting TK_PR_DO "
GrupoN - asl123 - 1 - "[Line 4] syntax error, unexpected ')' "
GrupoN - asl124 - 1 - "[Line 6] syntax error, unexpected TK_PR_WHILE, expecting '}' "
GrupoN - asl125 - 1 - "[Line 4] syntax error, unexpected ';' "
GrupoN - asl126 - 1 - "[Line 4] syntax error, unexpected TK_PR_SWITCH "
GrupoN - asl127 - 1 - "[Line 4] syntax error, unexpected TK_PR_SWITCH "
GrupoN - asl128 - 1 - "[Line 4] syntax error, unexpected TK_LIT_INT, expecting '(' "
GrupoN - asl129 - 0 - ""
GrupoN - asl130 - 1 - "[Line 5] syntax error, unexpected TK_IDENTIFICADOR, expecting '{' "
GrupoN - asl131 - 1 - "[Line 3] syntax error, unexpected TK_PR_FOREACH "
GrupoN - asl132 - 1 - "[Line 3] syntax error, unexpected TK_PR_FOREACH "
GrupoN - asl133 - 1 - "[Line 3] syntax error, unexpected ':', expecting TK_IDENTIFICADOR "
GrupoN - asl134 - 1 - "[Line 3] syntax error, unexpected '+', expecting TK_OC_SL or TK_OC_SR or '=' "
GrupoN - asl135 - 1 - "[Line 3] syntax error, unexpected ')' "
GrupoN - asl136 - 1 - "[Line 3] syntax error, unexpected ';', expecting '*' or ')' or '/' "
GrupoN - asl137 - 1 - "[Line 3] syntax error, unexpected '+', expecting ';' "
GrupoN - asl138 - 0 - ""
GrupoN - asl139 - 0 - ""
GrupoN - asl140 - 0 - ""
GrupoN - asl141 - 0 - ""
GrupoN - asl142 - 0 - ""
GrupoN - asl143 - 1 - "[Line 4] syntax error, unexpected TOKEN_ERRO "
GrupoN - asl144 - 0 - ""
GrupoN - asl145 - 0 - ""
GrupoN - asl146 - 1 - "[Line 4] syntax error, unexpected invalid token "
GrupoN - asl147 - 0 - ""
GrupoN - asl148 - 0 - ""
GrupoN - asl149 - 0 - ""
GrupoN - asl150 - 1 - "[Line 4] syntax error, unexpected TK_LIT_INT "
GrupoN - asl151 - 0 - ""
GrupoN - asl152 - 1 - "[Line 3] syntax error, unexpected ';', expecting TK_IDENTIFICADOR "
GrupoN - asl153 - 0 - ""
GrupoN - asl154 - 0 - ""
GrupoN - asl155 - 1 - "[Line 3] syntax error, unexpected TK_IDENTIFICADOR "
GrupoN - asl156 - 1 - "[Line 3] syntax error, unexpected TK_IDENTIFICADOR "
GrupoN - asl157 - 0 - ""
GrupoN - asl158 - 0 - ""
GrupoN - asl159 - 1 - "[Line 2] syntax error, unexpected TK_LIT_INT, expecting ';' "
GrupoN - asl160 - 1 - "[Line 5] syntax error, unexpected '+' "
GrupoN - asl161 - 1 - "[Line 5] syntax error, unexpected '+' "
GrupoN - asl162 - 0 - ""
GrupoN - asl163 - 1 - "[Line 4] syntax error, unexpected ')' "
GrupoN - asl164 - 1 - "[Line 4] syntax error, unexpected ')' "
GrupoN - asl165 - 1 - "[Line 4] syntax error, unexpected ';', expecting ':' "
GrupoN - asl166 - 1 - "[Line 5] syntax error, unexpected TK_OC_NE, expecting ';' "
GrupoN - asl167 - 1 - "[Line 4] syntax error, unexpected ')' "
GrupoN - asl168 - 1 - "[Line 5] syntax error, unexpected invalid token "
GrupoN - asl169 - 1 - "[Line 4] syntax error, unexpected TK_LIT_INT "
~/ensino/private/comp/e2

GrupoO

~/ensino/private/comp/e2/GrupoO ~/ensino/private/comp/e2
oi
bison -d parser.y
flex scanner.l
gcc -c lex.yy.c parser.tab.c
gcc -c main.c
gcc -o etapa2 lex.yy.o parser.tab.o main.o -ll
GrupoO - asl01 - 0 - ""
GrupoO - asl02 - 0 - ""
GrupoO - asl03 - 0 - ""
GrupoO - asl04 - 0 - ""
GrupoO - asl05 - 0 - ""
GrupoO - asl06 - 0 - ""
GrupoO - asl07 - 0 - ""
GrupoO - asl08 - 0 - ""
GrupoO - asl09 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl10 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl11 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl12 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl13 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl14 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl15 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl16 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl17 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl18 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl19 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl20 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl21 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl22 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl23 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl24 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl25 - 0 - ""
GrupoO - asl26 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl27 - 0 - ""
GrupoO - asl28 - 0 - ""
GrupoO - asl29 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl30 - 0 - ""
GrupoO - asl31 - 0 - ""
GrupoO - asl32 - 0 - ""
GrupoO - asl33 - 0 - ""
GrupoO - asl34 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl35 - 0 - ""
GrupoO - asl36 - 0 - ""
GrupoO - asl37 - 0 - ""
GrupoO - asl38 - 0 - ""
GrupoO - asl39 - 0 - ""
GrupoO - asl40 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl41 - 0 - ""
GrupoO - asl42 - 0 - ""
GrupoO - asl43 - 0 - ""
GrupoO - asl44 - 0 - ""
GrupoO - asl45 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl46 - 0 - ""
GrupoO - asl47 - 0 - ""
GrupoO - asl48 - 0 - ""
GrupoO - asl49 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl50 - 0 - ""
GrupoO - asl51 - 0 - ""
GrupoO - asl52 - 1 - "Erro sintatico na linha 7 "
GrupoO - asl53 - 0 - ""
GrupoO - asl54 - 0 - ""
GrupoO - asl55 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl56 - 0 - ""
GrupoO - asl57 - 0 - ""
GrupoO - asl58 - 0 - ""
GrupoO - asl59 - 0 - ""
GrupoO - asl60 - 0 - ""
GrupoO - asl61 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl62 - 0 - ""
GrupoO - asl63 - 0 - ""
GrupoO - asl64 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl65 - 0 - ""
GrupoO - asl66 - 0 - ""
GrupoO - asl67 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl68 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl69 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl70 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl71 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl72 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl73 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl74 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl75 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl76 - 0 - ""
GrupoO - asl77 - 0 - ""
GrupoO - asl78 - 0 - ""
GrupoO - asl79 - 0 - ""
GrupoO - asl80 - 0 - ""
GrupoO - asl81 - 0 - ""
GrupoO - asl82 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl83 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl84 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl85 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl86 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl87 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl88 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl89 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl90 - 1 - "Erro sintatico na linha 7 "
GrupoO - asl91 - 1 - "Erro sintatico na linha 7 "
GrupoO - asl92 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl93 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl94 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl95 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl96 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl97 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl98 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl99 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl100 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl101 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl102 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl103 - 0 - ""
GrupoO - asl104 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl105 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl106 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl107 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl108 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl109 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl110 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl111 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl112 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl113 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl114 - 0 - ""
GrupoO - asl115 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl116 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl117 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl118 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl119 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl120 - 0 - ""
GrupoO - asl121 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl122 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl123 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl124 - 1 - "Erro sintatico na linha 6 "
GrupoO - asl125 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl126 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl127 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl128 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl129 - 0 - ""
GrupoO - asl130 - 1 - "Erro sintatico na linha 5 "
GrupoO - asl131 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl132 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl133 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl134 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl135 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl136 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl137 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl138 - 0 - ""
GrupoO - asl139 - 0 - ""
GrupoO - asl140 - 0 - ""
GrupoO - asl141 - 0 - ""
GrupoO - asl142 - 0 - ""
GrupoO - asl143 - 0 - ""
GrupoO - asl144 - 0 - ""
GrupoO - asl145 - 0 - ""
GrupoO - asl146 - 0 - ""
GrupoO - asl147 - 0 - ""
GrupoO - asl148 - 0 - ""
GrupoO - asl149 - 0 - ""
GrupoO - asl150 - 0 - ""
GrupoO - asl151 - 0 - ""
GrupoO - asl152 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl153 - 0 - ""
GrupoO - asl154 - 0 - ""
GrupoO - asl155 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl156 - 1 - "Erro sintatico na linha 3 "
GrupoO - asl157 - 0 - ""
GrupoO - asl158 - 0 - ""
GrupoO - asl159 - 1 - "Erro sintatico na linha 2 "
GrupoO - asl160 - 0 - ""
GrupoO - asl161 - 0 - ""
GrupoO - asl162 - 0 - ""
GrupoO - asl163 - 0 - ""
GrupoO - asl164 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl165 - 1 - "Erro sintatico na linha 4 "
GrupoO - asl166 - 0 - ""
GrupoO - asl167 - 0 - ""
GrupoO - asl168 - 0 - ""
GrupoO - asl169 - 1 - "Erro sintatico na linha 4 "
~/ensino/private/comp/e2

GrupoP

~/ensino/private/comp/e2/GrupoP ~/ensino/private/comp/e2
rm -f -r etapa2
rm -f -r etapa2.tgz
bison -d parser.y
flex scanner.l
gcc -c lex.yy.c parser.tab.c main.c
gcc -o etapa2 lex.yy.o parser.tab.o main.o -lfl
GrupoP - asl01 - 0 - ""
GrupoP - asl02 - 0 - ""
GrupoP - asl03 - 0 - ""
GrupoP - asl04 - 0 - ""
GrupoP - asl05 - 0 - ""
GrupoP - asl06 - 0 - ""
GrupoP - asl07 - 0 - ""
GrupoP - asl08 - 0 - ""
GrupoP - asl09 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl10 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl11 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl12 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl13 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl14 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl15 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl16 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl17 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl18 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl19 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl20 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl21 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl22 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl23 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl24 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl25 - 0 - ""
GrupoP - asl26 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl27 - 0 - ""
GrupoP - asl28 - 0 - ""
GrupoP - asl29 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl30 - 0 - ""
GrupoP - asl31 - 0 - ""
GrupoP - asl32 - 0 - ""
GrupoP - asl33 - 0 - ""
GrupoP - asl34 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl35 - 0 - ""
GrupoP - asl36 - 0 - ""
GrupoP - asl37 - 0 - ""
GrupoP - asl38 - 0 - ""
GrupoP - asl39 - 0 - ""
GrupoP - asl40 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl41 - 0 - ""
GrupoP - asl42 - 0 - ""
GrupoP - asl43 - 0 - ""
GrupoP - asl44 - 0 - ""
GrupoP - asl45 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl46 - 0 - ""
GrupoP - asl47 - 0 - ""
GrupoP - asl48 - 0 - ""
GrupoP - asl49 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl50 - 0 - ""
GrupoP - asl51 - 0 - ""
GrupoP - asl52 - 1 - " Erro sintatico na linha 7 "
GrupoP - asl53 - 0 - ""
GrupoP - asl54 - 0 - ""
GrupoP - asl55 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl56 - 0 - ""
GrupoP - asl57 - 0 - ""
GrupoP - asl58 - 0 - ""
GrupoP - asl59 - 0 - ""
GrupoP - asl60 - 0 - ""
GrupoP - asl61 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl62 - 0 - ""
GrupoP - asl63 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl64 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl65 - 0 - ""
GrupoP - asl66 - 0 - ""
GrupoP - asl67 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl68 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl69 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl70 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl71 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl72 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl73 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl74 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl75 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl76 - 0 - ""
GrupoP - asl77 - 0 - ""
GrupoP - asl78 - 0 - ""
GrupoP - asl79 - 0 - ""
GrupoP - asl80 - 0 - ""
GrupoP - asl81 - 0 - ""
GrupoP - asl82 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl83 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl84 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl85 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl86 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl87 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl88 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl89 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl90 - 1 - " Erro sintatico na linha 7 "
GrupoP - asl91 - 1 - " Erro sintatico na linha 7 "
GrupoP - asl92 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl93 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl94 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl95 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl96 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl97 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl98 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl99 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl100 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl101 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl102 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl103 - 0 - ""
GrupoP - asl104 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl105 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl106 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl107 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl108 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl109 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl110 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl111 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl112 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl113 - 1 - " Erro sintatico na linha 2 "
GrupoP - asl114 - 0 - ""
GrupoP - asl115 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl116 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl117 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl118 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl119 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl120 - 0 - ""
GrupoP - asl121 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl122 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl123 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl124 - 1 - " Erro sintatico na linha 6 "
GrupoP - asl125 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl126 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl127 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl128 - 1 - " Erro sintatico na linha 4 "
GrupoP - asl129 - 0 - ""
GrupoP - asl130 - 1 - " Erro sintatico na linha 5 "
GrupoP - asl131 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl132 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl133 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl134 - 1 - " Erro sintatico na linha 3 "
GrupoP - asl135 - 1 - " Erro sintatico na linha 3 "
